place_id,kgmid,name,main_category,categories,rating,reviews,phone,website,address,detailed_address,coordinates,link,menu,order_online_links,featured_image,price_range,hours
ChIJu2n9JdFN4DsR0MQUV_-0BJY,/g/11fq87nrrp,Vintage Asia,Asian restaurant,"[""Asian restaurant""]",4.6,169,090999 75650,https://www.vintageasiasurat.com/,"Surat Marriott Hotel AmbikaNiketan, Athwalines, Surat, Gujarat 395007","{""ward"":""Athwalines, Athwa"",""street"":""Surat Marriott Hotel AmbikaNiketan"",""city"":""Surat"",""postal_code"":""395007"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1776482,""longitude"":72.7898168}",https://www.google.com/maps/place/Vintage+Asia/data=!4m7!3m6!1s0x3be04dd125fd69bb:0x9604b4ff5714c4d0!8m2!3d21.177529!4d72.7894771!16s%2Fg%2F11fq87nrrp!19sChIJu2n9JdFN4DsR0MQUV_-0BJY?authuser=0&rclk=1&hl=en,"{""link"":""https://drive.google.com/drive/folders/1NqSbM6VCfdH-JnYBjS_y3Umq0Va6y5Xp?usp=sharing"",""source"":""drive.google.com""}","[{""link"":""https://www.district.in/dining/surat/vintage-asia-surat-marriott-hotel-city-light/book?utm_source=rwg"",""source"":""district.in""},{""link"":""https://www.zomato.com/surat/vintage-asia-surat-marriott-hotel-city-light/book?utm_source=rwg"",""source"":""zomato.com""},{""link"":""https://www.eazydiner.com/surat/vintage-asia-surat-marriott-hotel-surat-695232"",""source"":""eazydiner.com""},{""link"":""https://www.swiggy.com/restaurants/vintage-asia-marriott-hotel-athwa-adajan-surat-699848/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWltjiQnhGl0EdwFmMTJyQ_gJ1dC2eJ8TkcaQMvd2yORVFOoW6S3ua2gIKx94ude7ohgmKZSHRaS3tBM5KQCVDhMkOwIhYq6d3fr5Hrz5Q6jrG5mDNfh6P0XvClYDopL72_5HfK7cYHGAtJU=w1920-h1080-k-no,"200-1,400","[{""day"":""Monday"",""times"":[""7-11 pm""]},{""day"":""Tuesday"",""times"":[""7-11 pm""]},{""day"":""Wednesday"",""times"":[""7-11 pm""]},{""day"":""Thursday"",""times"":[""7-11 pm""]},{""day"":""Friday"",""times"":[""7-11 pm""]},{""day"":""Saturday"",""times"":[""7-11 pm""]},{""day"":""Sunday"",""times"":[""7-11 pm""]}]"
ChIJQTa-pWNO4DsRiMrWBX05yHs,/g/1tfs998z,Ikim New Janta Ice Cream Adajan,Ice cream shop,"[""Ice cream shop"",""Cafe""]",4,164,098251 55641,http://newjanta.in/,"4, Ahura Nagar Shopping Centre, Adajan, Surat, Gujarat 395009","{""ward"":""Aahura Nagar Society, Adajan Gam, Adajan"",""street"":""4, Ahura Nagar Shopping Centre"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.190157,""longitude"":72.7968562}",https://www.google.com/maps/place/Ikim+New+Janta+Ice+Cream+Adajan/data=!4m7!3m6!1s0x3be04e63a5be3641:0x7bc8397d05d6ca88!8m2!3d21.190157!4d72.7968562!16s%2Fg%2F1tfs998z!19sChIJQTa-pWNO4DsRiMrWBX05yHs?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmyQ2ZNTgPjCthdgFFk23Wc0WPx6mXC2smopCB6opYDUb8TpH6blXgfw_qto8jyZqobNYkP-75HNkfhET68kgIWM8zMPVUPKzaQ8XR0ZIZ_R2wJqq6fW55JIFYuE3pUEUryyrB2tA=w1920-h1080-k-no,,"[{""day"":""Monday"",""times"":[""10 am-12 am""]},{""day"":""Tuesday"",""times"":[""10 am-12 am""]},{""day"":""Wednesday"",""times"":[""10 am-12 am""]},{""day"":""Thursday"",""times"":[""10 am-12 am""]},{""day"":""Friday"",""times"":[""10 am-12 am""]},{""day"":""Saturday"",""times"":[""10 am-12 am""]},{""day"":""Sunday"",""times"":[""10 am-12 am""]}]"
ChIJ34xFK21N4DsRaUw1UNF9fCE,/g/11xp8wyt7p,Coffee King - Pal Gam,Cafe,"[""Cafe"",""Coffee shop"",""Continental restaurant"",""Indian sizzler restaurant"",""Pasta shop"",""Vegetarian restaurant""]",4.6,161,098985 14410,https://www.coffeeking.in/,"PickBall Club, Opposite Kratos Club ,Gaurav Path Road, Bhatha, Adajan, Pal Gam, Surat, Gujarat 394510","{""ward"":""Adajan, Pal Gam"",""street"":""PickBall Club, Opposite Kratos Club ,Gaurav Path Road, Bhatha"",""city"":""Surat"",""postal_code"":""394510"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.186857399999997,""longitude"":72.7718933}",https://www.google.com/maps/place/Coffee+King+%E2%80%93+Pal+Gam/data=!4m7!3m6!1s0x3be04d6d2b458cdf:0x217c7dd150354c69!8m2!3d21.1868574!4d72.7718933!16s%2Fg%2F11xp8wyt7p!19sChIJ34xFK21N4DsRaUw1UNF9fCE?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,"[{""link"":""https://www.eazydiner.com/surat/coffee-king-pal-gam-surat-707909"",""source"":""eazydiner.com""},{""link"":""https://www.zomato.com/surat/coffee-king-pal-gam/book?utm_source=rwg"",""source"":""zomato.com""},{""link"":""https://www.district.in/dining/surat/coffee-king-pal-gam/book?utm_source=rwg"",""source"":""district.in""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl3y3jCiQbEJOKzQKjFsYSmq-4YTMEW_Ystk5nEuIiDb2OlGpVREQxpdrB69q2jFjwxnvXj3v2h-0uj0eGlInPPZX6UiAT1824quADofMd90G8rhgrThnJ9GTZBS1x7vKMKA5boC89YAGcP=w1920-h1080-k-no,400-600,"[{""day"":""Monday"",""times"":[""12 pm-12 am""]},{""day"":""Tuesday"",""times"":[""12 pm-12 am""]},{""day"":""Wednesday"",""times"":[""12 pm-12 am""]},{""day"":""Thursday"",""times"":[""12 pm-12 am""]},{""day"":""Friday"",""times"":[""12 pm-12 am""]},{""day"":""Saturday"",""times"":[""12 pm-12 am""]},{""day"":""Sunday"",""times"":[""12 pm-12 am""]}]"
ChIJJeZ3ZpBN4DsRyMaQbJhedYk,/g/11tx73d0q5,Cheesecake Mills adajan,Restaurant,"[""Restaurant""]",4.5,159,063535 75411,http://www.cheesecakemills.in/,"G-7 The Boulevard, Near Pratham Circle, Green City Road Pal, Adajan, Surat, Gujarat 394510","{""ward"":""Adajan Gam, Adajan"",""street"":""G-7 The Boulevard, Near Pratham Circle, Green City Road Pal"",""city"":""Surat"",""postal_code"":""394510"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1899278,""longitude"":72.782771}",https://www.google.com/maps/place/Cheesecake+Mills+adajan/data=!4m7!3m6!1s0x3be04d906677e625:0x89755e986c90c6c8!8m2!3d21.1899278!4d72.782771!16s%2Fg%2F11tx73d0q5!19sChIJJeZ3ZpBN4DsRyMaQbJhedYk?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk2ShY4FYAGEyauNB58T400Tb_AwiXesewQvRD5U0vhdQ3d7oWhlvups_N00K5-nQ4H710eKUYaB4IfcOb74-evMhuKTWCy-nY81i3gjL279-cGdBC6JVSMiH4xjwrIqehnB-Da=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""10 am-11 pm""]},{""day"":""Tuesday"",""times"":[""10 am-11 pm""]},{""day"":""Wednesday"",""times"":[""10 am-11 pm""]},{""day"":""Thursday"",""times"":[""10 am-11 pm""]},{""day"":""Friday"",""times"":[""10 am-11 pm""]},{""day"":""Saturday"",""times"":[""10 am-11 pm""]},{""day"":""Sunday"",""times"":[""10 am-11 pm""]}]"
ChIJJdM_U2hN4DsRsGbtghPyudI,/g/11snrz1f68,Puffizza,Pizza restaurant,"[""Pizza restaurant"",""Indian restaurant"",""Italian restaurant"",""Mexican restaurant"",""Pasta shop"",""Pizza delivery"",""Pizza takeaway""]",4.1,156,096245 57009,https://www.puffizza.com/,"101D, Velocity Business Hub Near Madhuvan Circle, LP Savani Road Pal, Adajan, Surat, Gujarat 395009","{""ward"":""TGB, Adajan Gam, Adajan"",""street"":""101D, Velocity Business Hub Near Madhuvan Circle, LP Savani Road Pal"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1921559,""longitude"":72.7874616}",https://www.google.com/maps/place/Puffizza/data=!4m7!3m6!1s0x3be04d68533fd325:0xd2b9f21382ed66b0!8m2!3d21.1921559!4d72.7874616!16s%2Fg%2F11snrz1f68!19sChIJJdM_U2hN4DsRsGbtghPyudI?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,"{""link"":""https://drive.google.com/file/d/1KKTUUHJyE19Ztpsj2ZCWL1P1tslDizED/view?usp=share_link"",""source"":""drive.google.com""}","[{""link"":""https://www.zomato.com/surat/puffizza-adajan-gam/book?utm_source=rwg"",""source"":""zomato.com""},{""link"":""https://www.swiggy.com/restaurants/puffizza-its-not-just-pizza-its-puffizza-gam-adajan-surat-492048/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""},{""link"":""https://www.district.in/dining/surat/puffizza-adajan-gam/book?utm_source=rwg"",""source"":""district.in""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnZgcopRqYxbbPK3xJ3ZsRRu1iOWxazC3EwvYdvgioIf1fnsjzyooXA8q2NEZLeCVg7-dChcprWgqjM6Osp28AMCHhXv_B01wcwW8SGLCiaT4r-0jHKntmWK2SxkXPs9uK7ls9W=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""11 am-3 am""]},{""day"":""Tuesday"",""times"":[""11 am-3 am""]},{""day"":""Wednesday"",""times"":[""11 am-3 am""]},{""day"":""Thursday"",""times"":[""11 am-3 am""]},{""day"":""Friday"",""times"":[""11 am-3 am""]},{""day"":""Saturday"",""times"":[""11 am-3 am""]},{""day"":""Sunday"",""times"":[""11 am-3 am""]}]"
ChIJ3fCHEN1N4DsRljTGZjGLbes,/g/11cn9gn0cj,Tipsy Topsy Parle Point,Fast food restaurant,"[""Fast food restaurant""]",4.1,154,,,"5QGV+3Q5, Umra Gam, Athwa, Surat, Gujarat 395007","{""ward"":""Umra Gam, Athwa"",""street"":""5QGV+3Q5"",""city"":""Surat"",""postal_code"":""395007"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.175138699999998,""longitude"":72.794482}",https://www.google.com/maps/place/Tipsy+Topsy+Parle+Point/data=!4m7!3m6!1s0x3be04ddd1087f0dd:0xeb6d8b3166c63496!8m2!3d21.1751387!4d72.794482!16s%2Fg%2F11cn9gn0cj!19sChIJ3fCHEN1N4DsRljTGZjGLbes?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn2w7c34-6RF460_ZSbfXe2eGRd57D7bdwf-E9zy7apGZF63d6u3ftQJwp14FpV6o4tnExkn0mMP8dhRmQ2y6QsLUdRgwNmBsA4Sbx8HMAZl3A8qcGJ1-RaHMb-JM9CVkQvfB8=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""10 am-11 pm""]},{""day"":""Tuesday"",""times"":[""10 am-11 pm""]},{""day"":""Wednesday"",""times"":[""10 am-11 pm""]},{""day"":""Thursday"",""times"":[""10 am-11 pm""]},{""day"":""Friday"",""times"":[""10 am-11 pm""]},{""day"":""Saturday"",""times"":[""10 am-11 pm""]},{""day"":""Sunday"",""times"":[""10 am-11 pm""]}]"
ChIJE0VYLrlN4DsRx1_uWovMkAw,/g/11vrr3l460,Surat Khaman House Amish Bhai,Restaurant,"[""Restaurant""]",4.4,151,099246 66000,,"Sagar Complex, 3/4, Anand Mahal Rd, Opposite Center Point, Giriraj Society, Adajan, Surat, Gujarat 395009","{""ward"":""Opposite Center Point, Giriraj Society, Adajan"",""street"":""Sagar Complex, 3/4, Anand Mahal Rd"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1976649,""longitude"":72.7961534}",https://www.google.com/maps/place/Surat+Khaman+House+Amish+Bhai/data=!4m7!3m6!1s0x3be04db92e584513:0xc90cc8b5aee5fc7!8m2!3d21.1976649!4d72.7961534!16s%2Fg%2F11vrr3l460!19sChIJE0VYLrlN4DsRx1_uWovMkAw?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn_Gujz7GdQGAX1gsjVLNmhOXA6LhkYGdDRYwxBYlCOcPcLUF0r5GnWeQFC9K4t-bhaqtnZRnJoTMuP12FsLiKhTfaqyuX0-mmIEUCbmnrAyXHMXapwnxRSTLDhD5u5sXs1qUJxP1vV2RiK=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""6 am-8 pm""]},{""day"":""Tuesday"",""times"":[""6 am-8 pm""]},{""day"":""Wednesday"",""times"":[""6 am-8 pm""]},{""day"":""Thursday"",""times"":[""6 am-8 pm""]},{""day"":""Friday"",""times"":[""6 am-8 pm""]},{""day"":""Saturday"",""times"":[""6 am-8 pm""]},{""day"":""Sunday"",""times"":[""6 am-8 pm""]}]"
ChIJtZHVR3dO4DsRiVkoGarT4RU,/g/11c464lst0,Le Cuisine Restaurant,Fast food restaurant,"[""Fast food restaurant""]",4.2,150,,,"Dr. Mansukhlal Tower, Ram Nagar, Athwa Gate, Surat, Gujarat 395001","{""ward"":""Ram Nagar, Athwa Gate"",""street"":""Dr. Mansukhlal Tower"",""city"":""Surat"",""postal_code"":""395001"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1848463,""longitude"":72.80944029999999}",https://www.google.com/maps/place/Le+Cuisine+Restaurant/data=!4m7!3m6!1s0x3be04e7747d591b5:0x15e1d3aa19285989!8m2!3d21.1848463!4d72.8094403!16s%2Fg%2F11c464lst0!19sChIJtZHVR3dO4DsRiVkoGarT4RU?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk8vj-yc1hEzi7GBapZ2tKUoCxtOoxKh1y47PjOG7PnygPF5NC4i_rk5ClQZpNldc0OjnCe6NUOgyXa4EsJwwb8SThnWeucNC7f5j-uOYO9YLTOpXpaalD80mbyL5_Ij5qfNeE=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""12 pm-12 am""]},{""day"":""Tuesday"",""times"":[""12 pm-12 am""]},{""day"":""Wednesday"",""times"":[""12 pm-12 am""]},{""day"":""Thursday"",""times"":[""12 pm-12 am""]},{""day"":""Friday"",""times"":[""12 pm-12 am""]},{""day"":""Saturday"",""times"":[""12 pm-12 am""]},{""day"":""Sunday"",""times"":[""12 pm-12 am""]}]"
ChIJzwhl15RP4DsRMBV3OYU97_k,/g/11gjq0pxvx,A1 Parsi Food,Restaurant,"[""Restaurant""]",4,147,098252 71323,,"5RQ7+9RH, Dangor St, Timaliawad, Nanpura, Surat, Gujarat 395001","{""ward"":""Timaliawad, Nanpura"",""street"":""5RQ7+9RH, Dangor St"",""city"":""Surat"",""postal_code"":""395001"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1884406,""longitude"":72.8145942}",https://www.google.com/maps/place/A1+Parsi+Food/data=!4m7!3m6!1s0x3be04f94d76508cf:0xf9ef3d8539771530!8m2!3d21.1884406!4d72.8145942!16s%2Fg%2F11gjq0pxvx!19sChIJzwhl15RP4DsRMBV3OYU97_k?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmspFspCLH-LnS4kA7Tb3UFuWmDqHoAVR1q2_qtOW6JDgc4WqHqIz0SrGJ5eDKW-YQCpauTGa290gi_7Yg687ym4xb_ZWVgVgLlREbtocxNMwU_v8Z1H61IFeG3EtX75CzYz1JA=w1920-h1080-k-no,200-800,"[{""day"":""Monday"",""times"":[""11 am-11 pm""]},{""day"":""Tuesday"",""times"":[""11 am-11 pm""]},{""day"":""Wednesday"",""times"":[""11 am-11 pm""]},{""day"":""Thursday"",""times"":[""11 am-11 pm""]},{""day"":""Friday"",""times"":[""11 am-11 pm""]},{""day"":""Saturday"",""times"":[""11 am-11 pm""]},{""day"":""Sunday"",""times"":[""11 am-11 pm""]}]"
ChIJzek5dOBN4DsRQDHKcDcTIGc,/g/11v9kkb1jk,Little Fork Cafe,Cafe,"[""Cafe""]",4.8,144,074340 56474,,"G12-A, Green Palladia, adajan, opp. Raj World Shopping center, Palanpur, Surat, Gujarat 395009","{""ward"":""Palanpur"",""street"":""G12-A, Green Palladia, adajan, opp. Raj World Shopping center"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.2107817,""longitude"":72.7730366}",https://www.google.com/maps/place/Little+Fork+Cafe/data=!4m7!3m6!1s0x3be04de07439e9cd:0x6720133770ca3140!8m2!3d21.2107817!4d72.7730366!16s%2Fg%2F11v9kkb1jk!19sChIJzek5dOBN4DsRQDHKcDcTIGc?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,"[{""link"":""https://www.swiggy.com/restaurants/little-fork-cafe-palanpore-adajan-surat-767704/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnViUBFnuogwpaiiE1lpfyErJA0FANhJm-HhAwyohGh46_Pemmh9v-CaT8_bZTx2-amW76dbaDbGd_iue3eeTaw7F6lz1l7v367ZLyPDnFrt68FWYiUTcXD_VEjHuBGgcZqcKelPw=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""12-11:50 pm""]},{""day"":""Tuesday"",""times"":[""12-11:50 pm""]},{""day"":""Wednesday"",""times"":[""12-11:50 pm""]},{""day"":""Thursday"",""times"":[""12-11:50 pm""]},{""day"":""Friday"",""times"":[""12-11:50 pm""]},{""day"":""Saturday"",""times"":[""12-11:50 pm""]},{""day"":""Sunday"",""times"":[""12-11:50 pm""]}]"
ChIJ360xhGhN4DsRmTrVr_Te7Cs,/g/11vqk_60sd,Jalaram Pavbhaji & Chinese,Food court,"[""Food court"",""Fast food restaurant""]",4.8,137,063519 25236,,"Navkar Apartment, 7-8, Road, beside Gangeshwar Mahadev Mandir, Atman Park, Adajan, Surat, Gujarat 395009","{""ward"":""Atman Park, Adajan"",""street"":""Navkar Apartment, 7-8, Road, beside Gangeshwar Mahadev Mandir"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.199334099999998,""longitude"":72.7888073}",https://www.google.com/maps/place/Jalaram+Pavbhaji+%26+Chinese/data=!4m7!3m6!1s0x3be04d688431addf:0x2becdef4afd53a99!8m2!3d21.1993341!4d72.7888073!16s%2Fg%2F11vqk_60sd!19sChIJ360xhGhN4DsRmTrVr_Te7Cs?authuser=0&rclk=1&hl=en,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlMrLbOwZhP_67pPXqjL4QeDEEny9HRPdXfpsdDTUBOA6ZSsR7Py_RJVWlzkG3HDjE6YOmSDt8HuYsrOGWSsKSV7erJ_E-Sex0gj0-BQhji4EjywDqMiBI1nCejaMQUcHCFGeEXfw=w1920-h1080-k-no,,"[{""day"":""Monday"",""times"":[""5-11:30 pm""]},{""day"":""Tuesday"",""times"":[""5-11:30 pm""]},{""day"":""Wednesday"",""times"":[""5-11:30 pm""]},{""day"":""Thursday"",""times"":[""5-11:30 pm""]},{""day"":""Friday"",""times"":[""5-11:30 pm""]},{""day"":""Saturday"",""times"":[""5-11:30 pm""]},{""day"":""Sunday"",""times"":[""5-11:30 pm""]}]"
ChIJpz0sEvVN4DsRk9URbWPnAeg,/g/11lmglg54t,Umiya Kutchi Dabeli,Fast food restaurant,"[""Fast food restaurant""]",4.8,137,095374 91112,,"Arihant Arcade, Palanpur Canal Rd, near Mathura Nagari, Palanpur, Surat, Gujarat 395009","{""ward"":""Palanpur"",""street"":""Arihant Arcade, Palanpur Canal Rd, near Mathura Nagari"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.2071752,""longitude"":72.7701067}",https://www.google.com/maps/place/Umiya+Kutchi+Dabeli/data=!4m7!3m6!1s0x3be04df5122c3da7:0xe801e7636d11d593!8m2!3d21.2071752!4d72.7701067!16s%2Fg%2F11lmglg54t!19sChIJpz0sEvVN4DsRk9URbWPnAeg?authuser=0&rclk=1&hl=en,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl0EIBfn_OS6U6A9XZaSO6VwqeKSAwNBcIEHYvinHyNsz753OFZapApdHtU0G4aESKx3CDhtE35ZGUpkD5kEaLKNKbI0HCkcBfJ9IpHK6I8Yjgnyt4-BbMFXpW5bXTSFyw0H97D=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""12-10 pm""]},{""day"":""Tuesday"",""times"":[""12-10 pm""]},{""day"":""Wednesday"",""times"":[""12-10 pm""]},{""day"":""Thursday"",""times"":[""12-10 pm""]},{""day"":""Friday"",""times"":[""12-10 pm""]},{""day"":""Saturday"",""times"":[""12-10 pm""]},{""day"":""Sunday"",""times"":[""12-10 pm""]}]"
ChIJXT4HfqxN4DsROlAz9COG9IA,/g/11ltjzfzmv,Banana Patra,South Indian restaurant,"[""South Indian restaurant""]",4.4,134,084695 46000,,"G-6, Marvella Business Hub, opp. Pal RTO, Adajan Gam, Pal Gam, Surat, Gujarat 394510","{""ward"":""Adajan Gam, Pal Gam"",""street"":""G-6, Marvella Business Hub, opp. Pal RTO"",""city"":""Surat"",""postal_code"":""394510"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1830969,""longitude"":72.783337}",https://www.google.com/maps/place/Banana+Patra/data=!4m7!3m6!1s0x3be04dac7e073e5d:0x80f48623f433503a!8m2!3d21.1830969!4d72.783337!16s%2Fg%2F11ltjzfzmv!19sChIJXT4HfqxN4DsROlAz9COG9IA?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,"[{""link"":""https://www.zomato.com/surat/banana-patra-adajan-gam/book?utm_source=rwg"",""source"":""zomato.com""},{""link"":""https://www.district.in/dining/surat/banana-patra-adajan-gam/book?utm_source=rwg"",""source"":""district.in""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl1MKy_yr0D_BDhJSXaE0LOtHkTDgcQcgck7YJfYnmpVe4JGPg9RO9fAIyUytOS7q_mpvk4FZ9IaD-rnwU8i5JXjq9-axMaj2eKhXajmDPbrbjW1-Cl3n3bqbWJsty9-Z7M5Ufh=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""10 am-11 pm""]},{""day"":""Tuesday"",""times"":[""10 am-11 pm""]},{""day"":""Wednesday"",""times"":[""10 am-11 pm""]},{""day"":""Thursday"",""times"":[""10 am-11 pm""]},{""day"":""Friday"",""times"":[""10 am-11 pm""]},{""day"":""Saturday"",""times"":[""10 am-11 pm""]},{""day"":""Sunday"",""times"":[""10 am-11 pm""]}]"
ChIJp27hLrJN4DsRyYzN0SSMbPw,/g/11ss9t_4gv,Bell  11,Fast food restaurant,"[""Fast food restaurant"",""Catering food and drink supplier""]",4.8,133,098792 48370,,"La Pentola, 29, near Galaxy Circle, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan"",""street"":""La Pentola, 29, near Galaxy Circle"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1893636,""longitude"":72.7785303}",https://www.google.com/maps/place/Bell+%F0%9F%94%94+11/data=!4m7!3m6!1s0x3be04db22ee16ea7:0xfc6c8c24d1cd8cc9!8m2!3d21.1893636!4d72.7785303!16s%2Fg%2F11ss9t_4gv!19sChIJp27hLrJN4DsRyYzN0SSMbPw?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,"[{""link"":""https://www.swiggy.com/restaurants/bell-11-pal-gam-adajan-surat-730181/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlBzWEV1dqua2RicEIkcRtDPb9rZpu912tFtwu5WsojYscjhr-xInT0Z6SrjJJS3hWa7h3XF0f2-z3XaxR3HR8pybt3gYsVTD1hK3vDT1mfDmolHKoALnHBXPKUwfGSPGsuw0LwRXoSL7fJ=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""4:30 pm-1 am""]},{""day"":""Tuesday"",""times"":[""4:30 pm-1 am""]},{""day"":""Wednesday"",""times"":[""4:30 pm-1 am""]},{""day"":""Thursday"",""times"":[""4:30 pm-1 am""]},{""day"":""Friday"",""times"":[""4:30 pm-1 am""]},{""day"":""Saturday"",""times"":[""4:30 pm-1 am""]},{""day"":""Sunday"",""times"":[""4:30 pm-1 am""]}]"
ChIJsZz1KQBN4DsRE3R3F9g1EXM,/g/11xyml70dx,Great Indian Tadka,Indian restaurant,"[""Indian restaurant""]",4.4,131,,,"6,7&8, Siddhi Residency, Pal Gam Rd, Pal Gam, Surat, Gujarat 394510","{""ward"":""Pal Gam"",""street"":""6,7&8, Siddhi Residency, Pal Gam Rd"",""city"":""Surat"",""postal_code"":""394510"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1934221,""longitude"":72.77932729999999}",https://www.google.com/maps/place/Great+Indian+Tadka/data=!4m7!3m6!1s0x3be04d0029f59cb1:0x731135d817777413!8m2!3d21.1934221!4d72.7793273!16s%2Fg%2F11xyml70dx!19sChIJsZz1KQBN4DsRE3R3F9g1EXM?authuser=0&rclk=1&hl=en,,"[{""link"":""https://www.swiggy.com/restaurants/great-indian-tadka-pal-gam-koramangala-surat-1338483/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""},{""link"":""https://www.eazydiner.com/surat/great-indian-tadka-pal-gam-surat-709656"",""source"":""eazydiner.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm9C7AUX6EprX7wDtPsYWKuC5qs0MUNnS0zrcWUmo7ymBC0lFDyCOo5tg2DJVKovBwQqgOO2aK8mV-fveKod1iKGJgrhJZSuXG0Un2qJ14qyOusXKZqqAUP0gdIf0Zxunn9cczt97WplIGn=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""11 am-3 pm"",""6-11:30 pm""]},{""day"":""Tuesday"",""times"":[""Open 24 hours""]},{""day"":""Wednesday"",""times"":[""Open 24 hours""]},{""day"":""Thursday"",""times"":[""Open 24 hours""]},{""day"":""Friday"",""times"":[""Open 24 hours""]},{""day"":""Saturday"",""times"":[""Open 24 hours""]},{""day"":""Sunday"",""times"":[""Open 24 hours""]}]"
